62550435	DACARBAZINE MEDAC 1000 mg, poudre pour solution pour perfusion
69983777	DACARBAZINE MEDAC 500 mg, poudre pour solution pour perfusion
64199942	DACARBAZINE TEVA 100 mg, poudre pour solution pour perfusion
69812744	DACOGEN 50 mg, poudre pour solution ? diluer pour perfusion
69901246	DACPLAT 5 mg/mL, poudre pour solution pour perfusion
69335339	DACPLAT 5 mg/mL, solution ? diluer pour perfusion
63979081	DACRYNE, collyre en solution en r?cipient unidose
61759599	DACRYOBORALINE, collyre en solution
60416551	DACRYOLARMES, collyre
61679886	DACRYOSEPT, collyre en solution
67014249	DACRYOSERUM, solution pour lavage oculaire
69667569	DACRYOSERUM, solution pour lavage ophtalmique en r?cipient unidose
65631860	DACRYUM, solution pour lavage ophtalmique en r?cipient unidose
62285111	DACRYUMSPRAY, solution pour lavage ophtalmique
65730011	DACTYLIS GLOMERATA BOIRON, degr? de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
69394597	DACUDOSES, solution pour lavage ophtalmique en r?cipient unidose
60605961	DAFALGAN 1 g, comprim? s?cable
63264636	DAFALGAN 1000 mg, comprim? effervescent
62887947	DAFALGAN 1000 mg, comprim? pellicul?
67154532	DAFALGAN 1000 mg, g?lule
67721153	DAFALGAN 500 mg, comprim?
62815944	DAFALGAN 500 mg, comprim? effervescent s?cable
65609611	DAFALGAN 500 mg, g?lule
69085818	DAFALGAN ADULTES 600 mg, suppositoire
61109911	DAFALGAN CODEINE, comprim? effervescent s?cable
66003374	DAFALGAN CODEINE, comprim? pellicul?
60281210	DAFALGANCAPS 1000 mg, g?lule
63903475	DAFALGANCAPS 500 mg, g?lule
60442980	DAFALGANHOP 1000 mg, comprim? effervescent
66745016	DAFALGANTABS 1000 mg, comprim? pellicul?
67988590	DAFALGANTABS 500 mg, comprim?
66617130	DAFLON 1000 mg, comprim? pellicul?
60064527	DAFLON 500 mg, comprim? pellicul?
60491130	DAFLON 500 mg, comprim? pellicul?
66356036	DAFLON 500 mg, comprim? pellicul?
69497316	DAFLON, comprim? enrob?
63941294	DAILY, comprim? enrob?
68414260	DAIVOBET 50 microgrammes/0,5 mg/g, gel
63931033	DAIVOBET 50 microgrammes/0,5 mg/g, pommade
64958371	DAIVONEX 50 microgrammes par ml, solution pour cuir chevelu
64016362	DAIVONEX 50 microgrammes/gramme, cr?me
62596393	DAIVONEX 50 microgrammes/gramme, pommade
64176064	DAKIN COOPER STABILISE, solution pour application locale en flacon
62526651	DAKLINZA 30 mg, comprim? pellicul?
64817239	DAKLINZA 60 mg, comprim? pellicul?
65544359	DAKLINZA 90 mg, comprim? pellicul?
66196770	DAKTACORT, gel
68087677	DAKTARIN 125 mg, comprim?
69184289	DAKTARIN 2 %, gel buccal
62555293	DAKTARIN 2 %, poudre pour application cutan?e
61174421	DAKTARIN 2 POUR CENT, gel pour application cutan?e
61677522	DAKTARIN 2 POUR CENT, solution pour application locale
63210827	DAKTARIN 2 POUR CENT, solution pour application locale, flacon n?bulisateur
69990953	DAKTARIN INJECTABLE, solution pour perfusion IV
60721154	DALACINE 100 mg, ovule
64596029	DALACINE 150 mg, g?lule
60909099	DALACINE 300 mg, g?lule
60978768	DALACINE 300 mg, g?lule
64829519	DALACINE 300 mg, g?lule
66020651	DALACINE 300 mg, solution injectable
69913330	DALACINE 600 mg, solution injectable
62286010	DALACINE 75 mg, g?lule
60978355	DALACINE 900 mg, solution injectable
66692535	DALACINE T TOPIC, solution pour application cutan?e
62253170	DALACINE TOPIC 1 POUR CENT, gel
68497758	DALMENE 15 mg, g?lule
67345021	DALMENE 30 mg, comprim?
67719280	DAMALGO 1000 mg/60 mg, comprim?
63501761	DAMIANA BOIRON, degr? de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH
63141719	DAMIANA BOIRON, degr? de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH
66891373	DAMIANA LEHNING, degr? de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH
64906556	DANATROL 200 mg, g?lule
61854008	DANTRIUM 10 mg, g?lule
60385682	DANTRIUM 100 mg, g?lule
67807645	DANTRIUM 25 mg, g?lule
65074386	DANTRIUM INTRAVEINEUX, lyophilisat pour pr?paration injectable
64823509	DAONIL 5 mg, comprim? s?cable
62756442	DAONIL FAIBLE 1,25 mg, comprim?
69082149	DAPTOMYCINE ACCORD 350 mg, poudre pour solution injectable/pour perfusion
61183947	DAPTOMYCINE ACCORD 500 mg, poudre pour solution injectable/pour perfusion
68298553	DAPTOMYCINE HOSPIRA 350 mg, poudre pour solution injectable/pour perfusion
68583470	DAPTOMYCINE HOSPIRA 500 mg, poudre pour solution injectable/pour perfusion
62523160	DAPTOMYCINE LORIEN 350 mg, poudre pour solution injectable ou pour perfusion
64457442	DAPTOMYCINE LORIEN 500 mg, poudre pour solution injectable ou pour perfusion
69024555	DAPTOMYCINE MEDAC 350 mg, poudre pour solution injectable/pour perfusion
66921973	DAPTOMYCINE MEDAC 500 mg, poudre pour solution injectable/pour perfusion
62594905	DAPTOMYCINE PANPHARMA 350 mg, poudre pour solution injectable/pour perfusion
60618229	DAPTOMYCINE PANPHARMA 500 mg, poudre pour solution injectable/pour perfusion
67823902	DAPTOMYCINE REDDY PHARMA 350 mg, poudre pour solution injectable/pour perfusion
64369031	DAPTOMYCINE REDDY PHARMA 500 mg, poudre pour solution injectable/pour perfusion
60397663	DARKINAL 500 mg, comprim? pellicul?
67892738	DARKINAL 850 mg, comprim? pellicul?
67497940	DARUNAVIR ACCORD 150 mg, comprim? pellicul?
61281455	DARUNAVIR ACCORD 300 mg, comprim? pellicul?
65545105	DARUNAVIR ACCORD 400 mg, comprim? pellicul?
65582420	DARUNAVIR ACCORD 600 mg, comprim? pellicul?
65206464	DARUNAVIR ACCORD 75 mg, comprim? pellicul?
64226688	DARUNAVIR ACCORD 800 mg, comprim? pellicul?
67136527	DARUNAVIR ARROW 400 mg, comprim? pellicul?
65127376	DARUNAVIR ARROW 600 mg, comprim? pellicul?
68035755	DARUNAVIR ARROW 800 mg, comprim? pellicul?
65685993	DARUNAVIR BIOGARAN 600 mg, comprim? pellicul?
65199404	DARUNAVIR BIOGARAN 800 mg, comprim? pellicul?
67600276	DARUNAVIR EG 150 mg, comprim? pellicul?
66708441	DARUNAVIR EG 300 mg, comprim? pellicul?
67422090	DARUNAVIR EG 400 mg, comprim? pellicul?
68493158	DARUNAVIR EG 600 mg, comprim? pellicul?
68921858	DARUNAVIR EG 75 mg, comprim? pellicul?
63812730	DARUNAVIR EG 800 mg, comprim? pellicul?
65654179	DARUNAVIR KRKA 400 mg, comprim? pellicul?
69531462	DARUNAVIR KRKA 600 mg, comprim? pellicul?
68205182	DARUNAVIR KRKA 800 mg, comprim? pellicul?
67466069	DARUNAVIR LAURUS 400 mg comprim? pellicul?
62787982	DARUNAVIR LAURUS 600 mg comprim? pellicul?
65145431	DARUNAVIR LAURUS 800 mg comprim? pellicul?
62279425	DARUNAVIR MYLAN 150 mg, comprim? pellicul?
69977258	DARUNAVIR MYLAN 400 mg, comprim? pellicul?
63124787	DARUNAVIR MYLAN 600 mg, comprim? pellicul?
63464569	DARUNAVIR MYLAN 75 mg, comprim? pellicul?
65602549	DARUNAVIR MYLAN 800 mg, comprim? pellicul?
62739934	DARUNAVIR REDDY PHARMA 150 mg, comprim? pellicul?
69873754	DARUNAVIR REDDY PHARMA 400 mg, comprim? pellicul?
60071233	DARUNAVIR REDDY PHARMA 600 mg, comprim? pellicul?
66580333	DARUNAVIR REDDY PHARMA 75 mg, comprim? pellicul?
68320366	DARUNAVIR REDDY PHARMA 800 mg, comprim? pellicul?
60860061	DARUNAVIR SANDOZ 400 mg, comprim? pellicul?
68175216	DARUNAVIR SANDOZ 600 mg, comprim? pellicul?
67571173	DARUNAVIR SANDOZ 75 mg, comprim? pellicul?
66824474	DARUNAVIR SANDOZ 800 mg, comprim? pellicul?
68847938	DARUNAVIR TEVA 150 mg, comprim? pellicul?
69926705	DARUNAVIR TEVA 300 mg, comprim? pellicul?
62042839	DARUNAVIR TEVA 400 mg, comprim? pellicul?
62624693	DARUNAVIR TEVA 600 mg, comprim? pellicul?
68220711	DARUNAVIR TEVA 800 mg, comprim? pellicul?
63594160	DARUNAVIR ZENTIVA 150 mg, comprim? pellicul?
60803434	DARUNAVIR ZENTIVA 400 mg, comprim? pellicul?
65900346	DARUNAVIR ZENTIVA 600 mg, comprim? pellicul?
62819444	DARUNAVIR ZENTIVA 75 mg, comprim? pellicul?
67774362	DARUNAVIR ZENTIVA 800 mg, comprim? pellicul?
67352140	DARZALEX 20 mg/ml solution ? diluer pour perfusion
68135773	DASATINIB EG 100 mg, comprim? pellicul?
62316578	DASATINIB EG 140 mg, comprim? pellicul?
67055840	DASATINIB EG 20 mg, comprim? pellicul?
64587553	DASATINIB EG 50 mg, comprim? pellicul?
64435289	DASATINIB EG 70 mg, comprim? pellicul?
64498745	DASATINIB KRKA 100 mg, comprim? pellicul?
65724841	DASATINIB KRKA 140 mg, comprim? pellicul?
69723943	DASATINIB KRKA 20 mg, comprim? pellicul?
67089180	DASATINIB KRKA 50 mg, comprim? pellicul?
61806173	DASATINIB KRKA 70 mg, comprim? pellicul?
65039741	DASATINIB KRKA 80 mg, comprim? pellicul?
69871956	DASATINIB MYLAN 100 mg, comprim? pellicul?
69309020	DASATINIB MYLAN 140 mg, comprim? pellicul?
66031135	DASATINIB MYLAN 20 mg, comprim? pellicul?
69278411	DASATINIB MYLAN 50 mg, comprim? pellicul?
65729112	DASATINIB MYLAN 70 mg, comprim? pellicul?
65008728	DASATINIB MYLAN 80 mg, comprim? pellicul?
60926629	DASATINIB SANDOZ 100 mg, comprim? pellicul?
68228291	DASATINIB SANDOZ 140 mg, comprim? pellicul?
63818797	DASATINIB SANDOZ 20 mg, comprim? pellicul?
69131607	DASATINIB SANDOZ 50 mg, comprim? pellicul?
65117670	DASATINIB SANDOZ 70 mg, comprim? pellicul?
68307714	DASATINIB TEVA 100 mg, comprim? pellicul?
65379092	DASATINIB TEVA 20 mg, comprim? pellicul?
68495604	DASATINIB TEVA 50 mg, comprim? pellicul?
61784691	DASATINIB TEVA 70 mg, comprim? pellicul?
61184814	DASATINIB TIEFENBACHER 100 mg, comprim? pellicul?
64222864	DASATINIB TIEFENBACHER 140 mg, comprim? pellicul?
60889547	DASATINIB TIEFENBACHER 20 mg, comprim? pellicul?
63834189	DASATINIB TIEFENBACHER 50 mg, comprim? pellicul?
63779682	DASATINIB TIEFENBACHER 70 mg, comprim? pellicul?
69039532	DASATINIB TIEFENBACHER 80 mg, comprim? pellicul?
63719525	DASATINIB ZENTIVA 100 mg, comprim? pellicul?
63697057	DASATINIB ZENTIVA 140 mg, comprim? pellicul?
64217130	DASATINIB ZENTIVA 20 mg, comprim? pellicul?
67475449	DASATINIB ZENTIVA 50 mg, comprim? pellicul?
60688551	DASATINIB ZENTIVA 70 mg, comprim? pellicul?
69636246	DASCAGEL 1100 mg, comprim? ? croquer
65774239	DASCAGEL 30 POUR CENT, suspension buvable en flacon
67571547	DASSELTA 5 mg, comprim? pellicul?
63014077	DATAMICINE 80 mg/2 ml, solution injectable en flacon
61578061	DATRIBINO 200 mg/245 mg, comprim? pellicul?
69236394	DATSCAN 74 MBq/ml, solution injectable
67177837	DAUNOXOME 2mg/ml, dispersion liposomale ? diluer injectable
68775595	DAVICILLINE 1 g, poudre et solution pour pr?paration injectable
66158816	DAVICILLINE 125 mg, poudre pour sirop
62785209	DAVICILLINE 250 mg, g?lule
68192411	DAVICILLINE 250 mg, poudre et solution pour pr?paration injectable
69615736	DAVICILLINE 250 mg, poudre pour sirop
69462817	DAVICILLINE 500 mg, g?lule
65827873	DAVICILLINE 500 mg, poudre et solution pour pr?paration injectable
64951302	DAXAS 500 microgrammes, comprim? pellicul?
69732216	DAZEN 10 000 U, comprim? enrob? gastro-r?sistant
61494898	DAZOTEC 1 %, cr?me
61968588	DAZOTEC 1 %, poudre pour application cutan?e
61514710	DEBAR ADULTES, sirop
65055603	DEBDOX 2 mg/ml, poudre pour solution ? diluer pour perfusion
63288046	DEBRICALM 100 mg, comprim? pellicul?
60246750	DEBRIDAT 100 mg, comprim? pellicul?
68461502	DEBRIDAT 100 mg, suppositoire
66299813	DEBRIDAT 200 mg, comprim? pellicul?
65869452	DEBRIDAT 50 mg/5 ml, solution injectable en ampoule
60588704	DEBRIDAT ENFANT 4,8 mg/ml, granul?s pour suspension buvable en flacon
67705779	DEBRIDAT, granul?s pour suspension buvable en flacon
68901510	DEBRIDAT, granul?s pour suspension buvable en sachet
64995583	DEBRUMYL, solution buvable en ampoule
65162815	DECADRON 0,5 mg, comprim?
69651878	DECALOGIFLOX, comprim? pellicul? s?cable
60715571	DECAN, solution ? diluer pour perfusion
62842966	DECAPEPTYL 0,1 mg, poudre et solvant pour solution injectable (S.C.)
64528487	DECAPEPTYL 0,1 mg, poudre et solvant pour solution injectable (S.C.)
69278094	DECAPEPTYL 0,1 mg, poudre et solvant pour solution injectable (S.C.)
65085347	DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme ? lib?ration prolong?e sur 3 mois
66144898	DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme ? lib?ration prolong?e sur 3 mois
67772596	DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme ? lib?ration prolong?e sur 3 mois
67699931	DECAPEPTYL L.P. 3 mg, poudre et solvant pour suspension injectable (I.M.) forme ? lib?ration prolong?e sur 28 jours
68107806	DECAPEPTYL L.P. 3,75 mg, poudre et solvant pour suspension injectable (I.M.) forme ? lib?ration prolong?e sur 28 jours
65459503	DECAPEPTYL LP 22,5 mg, poudre et solvant pour suspension injectable ? lib?ration prolong?e
61942390	DECONTRACTYL 250 mg, comprim? enrob?
68519336	DECONTRACTYL 500 mg, comprim? enrob?
68063822	DECONTRACTYL BAUME, pommade
68531986	DECTANCYL 0,5 POUR CENT, suspension injectable
62817482	DECTANCYL 0,5 mg, comprim?
64427189	DECTOVA 10 mg/1 mL, solution pour perfusion
68280975	DEDROGYL 15 mg/ 100 ml, solution buvable en gouttes
68121859	DEEDERM, cr?me
64232374	DEFANYL 100 mg, comprim?
66247446	DEFANYL 200 mg, comprim?
61981016	DEFANYL 50 mg, comprim?
68759694	DEFANYL 50 mg/ml, solution buvable
62809489	DEFERASIROX MYLAN 180 mg, comprim? pellicul?
67963338	DEFERASIROX MYLAN 360 mg, comprim? pellicul?
66527793	DEFERASIROX MYLAN 90 mg, comprim? pellicul?
69388726	DEFERASIROX TEVA 125 mg, comprim? dispersible
61499315	DEFERASIROX TEVA 250 mg, comprim? dispersible
68330816	DEFERASIROX TEVA 500 mg, comprim? dispersible
69438015	DEFERIPRONE ARROW 1000 mg, comprim? pellicul? s?cable
61628308	DEFERIPRONE ARROW 500 mg, comprim? pellicul? s?cable
66508896	DEFERIPRONE LIPOMED 500 mg, comprim? pellicul?
68647930	DEFEROXAMINE TEVA 100 mg/ml, poudre et solvant pour solution injectable
66331410	DEFEROXAMINE TEVA UK 500 mg, poudre pour solution injectable
64118189	DEFILTRAN 10 POUR CENT, cr?me
67786069	DEFIRIN 0,1 mg/ml, solution pour instillation nasale
64134282	DEFIRIN 4 microgrammes/ml, solution injectable
63441905	DEFIRINSPRAY 2,5 microgrammes/dose, solution pour pulv?risation nasale
69439245	DEFITELIO 80 mg/ml, solution concentr?e ? diluer pour perfusion
64704191	DEFLAMOL, pommade
63337422	DEHYDROEMETINE ROCHE 20 mg/2 ml, solution injectable
62672058	DEHYDROEMETINE ROCHE 60 mg/2 ml, solution injectable
66204879	DELABARRE, gel gingival
64585659	DELABARRE, solution gingivale
61507395	DELASMIL L.P. 100 mg, g?lule ? lib?ration prolong?e
63729836	DELASMIL L.P. 200 mg, g?lule ? lib?ration prolong?e
62694250	DELASMIL L.P. 300 mg, g?lule ? lib?ration prolong?e
61029550	DELASMIL L.P. 400 mg, g?lule ? lib?ration prolong?e
60157604	DELASMIL L.P. 50 mg, g?lule ? lib?ration prolong?e
63237703	DELBIASE, comprim?
65326385	DELENTE 10 mg, comprim? pellicul?
60490224	DELENTE 20 mg, comprim? pellicul?
63360257	DELENTE 40 mg, comprim? pellicul?
66017438	DELENTE 80 mg, comprim? pellicul?
63748555	DELIDOSE 0,5 mg, gel en sachet-dose
64128450	DELIDOSE 1 mg, gel en sachet-dose
61944313	DELIPROCT, pommade rectale
65569519	DELIPROCT, suppositoire
61902677	DELLOVA, comprim? pellicul?
66142235	DELPRIM 300 mg, comprim? s?cable
64419961	DELSTRIGO 100 mg/300 mg/245 mg, comprim? pellicul?
61447560	DELTASTATIN 10 mg, comprim? pellicul?
62475694	DELTASTATIN 20 mg, comprim? pellicul?
67633931	DELTASTATIN 40 mg, comprim? pellicul?
69373471	DELTASTATIN 80 mg, comprim? pellicul?
63490820	DELTAZINE 40 mg/ml ADRENALINEE AU 1/100 000, solution injectable ? usage dentaire
60371024	DELTAZINE 40 mg/ml ADRENALINEE AU 1/200 000, solution injectable ? usage dentaire
64855325	DELTAZINE 40 mg/ml, solution injectable ? usage dentaire
69726665	DELTIUS 10 000 UI/ml, solution buvable en gouttes
64711862	DELTIUS 25 000 UI/2,5 ml, solution buvable
64639797	DELTYBA 50 mg, comprim? pellicul?
68764346	DELURSAN 250 mg, comprim? pellicul?
69674026	DELURSAN 500 mg, comprim? pellicul? s?cable
65505630	DEMECLOCYCLINE ACETLAB 150 mg, g?lule
63315792	DEMETIL, comprim?
61615104	DEMETIL, solution buvable en flacon
68434569	DEMETIL, solution buvable en gouttes
64748946	DEMETIL, solution injectable
65276110	DEMILOS 600 mg/1000 UI, comprim? orodispersible
65237164	DENISOLINE, suspension pour application locale
69391590	DENORAL ADULTES, sirop
63359041	DENORAL ENFANTS, sirop
67177424	DENORAL, comprim?
60537777	DENSICAL 600 mg, comprim? effervescent
64651550	DENSICAL 600 mg, comprim? ? sucer
63397330	DENSICAL VITAMINE D3 500 mg/400 UI, comprim? ? sucer ou ? croquer
60044574	DENSICAL VITAMINE D3, granul?s pour solution buvable
67133545	DENTEX, solution pour bain de bouche
68050668	DENTOBAUME, solution gingivale
67623734	DEPAKINE 200 mg, comprim? gastro-r?sistant
62410472	DEPAKINE 200 mg/ml, solution buvable
68206925	DEPAKINE 400 mg/4 ml, pr?paration injectable pour voie I.V.
60184188	DEPAKINE 500 mg, comprim? gastro-r?sistant
61174492	DEPAKINE 57,64 mg/ml, sirop
61358994	DEPAKINE CHRONO 500 mg, comprim? pellicul? s?cable ? lib?ration prolong?e
66053815	DEPAKINE CHRONO 500 mg, comprim? pellicul? s?cable ? lib?ration prolong?e
67642147	DEPAKINE CHRONO 500 mg, comprim? pellicul? s?cable ? lib?ration prolong?e
67015034	DEPAKINE CHRONO 500 mg, comprim? pellicul? s?cable ? lib?ration prolong?e
69611912	DEPAKOTE 125 mg, comprim? gastro-r?sistant
66508736	DEPAKOTE 250 mg, comprim? gastro-r?sistant
60797287	DEPAKOTE 500 mg, comprim? gastro-r?sistant
63737879	DEPAMIDE 300 mg, comprim? pellicul? gastro-r?sistant
68585382	DEPE 75, comprim? enrob?
67428727	DEPO MEDROL 80 mg/2 ml, suspension injectable en seringue pr?-remplie
62582326	DEPO PRODASONE 500 mg, suspension injectable
62429736	DEPO PROVERA 150 mg/3 ml, suspension injectable (intramusculaire profonde)
64085814	DEPO-MEDROL 40 mg/1 ml, suspension injectable en flacon
61671042	DEPO-MEDROL 40 mg/1 ml, suspension injectable en seringue pr?-remplie
64163177	DEPO-PRODASONE 150 mg/3 ml, suspension injectable
69990693	DEPO-PRODASONE 250 mg/5 ml, suspension injectable
60485985	DEPOCYTE 50 mg, suspension injectable
64820363	DEPRENYL 10 mg, comprim? s?cable
60498751	DEPRENYL 5 mg, comprim? s?cable
66971353	DEPURATIF DES ALPES, comprim? pellicul?
65969075	DEPURATIF DES ALPES, solution buvable
68966458	DEPURATIF PARNEL, sirop
66293194	DEPURATIF RICHELET, poudre pour solution buvable en sachet-dose
63598461	DEPURATUM, g?lule
64378646	DERICHEM 75 mg, comprim? pellicul?
69345098	DERINOX, solution pour pulv?risation nasale
62054987	DERMABAZ, compresse imbib?e
63807427	DERMABAZ, gel pour application locale
67270184	DERMACHROME, solution pour application cutan?e
64263099	DERMACIDE, savon
61212594	DERMACIDE, solution moussante
63101233	DERMAFUSONE 20 mg/1 mg/g, cr?me
68796664	DERMASPRAID ANTISEPTIQUE, solution pour application cutan?e en flacon pressuris?
65391803	DERMASPRAID DEMANGEAISON 0,5 POUR CENT, cr?me
69236558	DERMASPRAID DEMANGEAISON 0,5 POUR CENT, solution pour application cutan?e
60374807	DERMASPRAY CONTUSIONS, solution pour application locale
60504243	DERMATRANS 10 mg/24 heures, dispositif transdermique
68696468	DERMATRANS 15 mg/24 heures, dispositif transdermique
63188277	DERMATRANS 5 mg/24 heures, dispositif transdermique
66619779	DERMAZOL 1 POUR CENT, cr?me
64003525	DERMAZOL 1 POUR CENT, poudre pour application locale
66884044	DERMAZOL 1 POUR CENT, solution pour application locale
68072159	DERMAZOL 1 POUR CENT, ?mulsion fluide pour application locale
66501802	DERMESTRIL 100 microgrammes/24 heures, dispositif transdermique
64833859	DERMESTRIL 25 microgrammes/24 heures, dispositif transdermique
65662980	DERMESTRIL 50 microgrammes/24 heures, dispositif transdermique
64061941	DERMESTRIL SEPTEM 25 microgrammes/24 heures, dispositif transdermique
62402447	DERMESTRIL SEPTEM 50 microgrammes/24 heures, dispositif transdermique
61774149	DERMESTRIL SEPTEM 75 microgrammes/24 heures, dispositif transdermique
68351408	DERMICLONE 1 POUR CENT, cr?me
64973850	DERMO SULFURYL, pommade
62461125	DERMO-6 1,2 POUR CENT, cr?me
62543825	DERMO-6 1,2 g/100 g, solution pour application cutan?e
66805698	DERMO-DRAINOL, solution buvable en gouttes
62566852	DERMOBACTER, solution pour application cutan?e
63477157	DERMOCALM, pommade
67780454	DERMOCUIVRE, pommade
62555172	DERMOFENAC DEMANGEAISONS 0,5 %, cr?me
69443749	DERMOPHIL INDIEN LEVRES, b,ton pour application cutan?e
61332857	DERMOPHIL INDIEN MAINS, b,ton pour application cutan?e
67297078	DERMOPHIL INDIEN ROSE LEVRES, b,ton pour application cutan?e
67950198	DERMORELLE 200 mg, capsule molle
61777782	DERMOVAL 0,05 POUR CENT, cr?me
60097833	DERMOVAL, gel
68160958	DEROXAT 10 mg, comprim? pellicul? s?cable
60160707	DEROXAT 20 mg, comprim? pellicul? s?cable
65760638	DEROXAT 20 mg/10 ml, suspension buvable
67250947	DESBLY 1 POUR CENT, sirop
69342796	DESCOVY 200 mg/10 mg, comprime pellicule
66325208	DESCOVY 200 mg/25 mg, comprime pellicule
68465792	DESERNIL 1,65 mg, comprim?
65789967	DESFERAL 2 g, poudre et solvant pour solution injectable
68537836	DESFERAL 500 mg, poudre et solvant pour solution injectable
63931930	DESFLURANE PIRAMAL 100%, liquide pour inhalation par vapeur
64920207	DESINTEX CHOLINE, solution buvable,ampoule
61365469	DESINTEX INFANTILE, granul?
60438793	DESINTEX, comprim? enrob?
62125473	DESINTEX, solution buvable en ampoule
63689982	DESIOL 20, comprim?
61589816	DESIOL 30, comprim?
64807309	DESLORATADINE ACTAVIS 5 mg, comprim? pellicul?
60805549	DESLORATADINE ALMUS 5 mg, comprim? pellicul?
61665534	DESLORATADINE ARROW 0,5 mg/ml, solution buvable
67112031	DESLORATADINE ARROW 0,5 mg/ml, solution buvable
68452567	DESLORATADINE ARROW 5 mg, comprim? pellicul?
60604546	DESLORATADINE ARROW GENERIQUES 5 mg, comprim? pellicul?
60764223	DESLORATADINE ARROW LAB 5 mg, comprim? pellicul?
62676761	DESLORATADINE BIOGARAN 0,5 mg/mL, solution buvable
61223605	DESLORATADINE BIOGARAN 5 mg, comprim? pellicul?
67643224	DESLORATADINE CRISTERS 5 mg, comprim? pellicul?
63512836	DESLORATADINE DISPHAR 5 mg, comprim? pellicul?
69018901	DESLORATADINE EG 0,5 mg/ml, solution buvable
69924355	DESLORATADINE EG 5 mg, comprim? pellicul?
67428353	DESLORATADINE EG LABO 0,5 mg/ml, solution buvable
65671584	DESLORATADINE EVOLUGEN 5 mg, comprim? pellicul?
68476319	DESLORATADINE GNR 0,5 mg/ml, solution buvable
63820969	DESLORATADINE KRKA 5 mg, comprim? pellicul?
67886888	DESLORATADINE MYLAN 0,5 mg/ml, solution buvable
69723039	DESLORATADINE MYLAN 5 mg, comprim? pellicul?
62204287	DESLORATADINE MYLAN GENERIQUES 5 mg, comprim? pellicul?
63922664	DESLORATADINE MYLAN PHARMA 5 mg, comprim? pellicul?
68204397	DESLORATADINE PHR LAB 5 mg, comprim? pellicul?
68686709	DESLORATADINE RANBAXY 5 mg, comprim? pellicul?
67779039	DESLORATADINE REF 5 mg, comprim? pellicul?
67949089	DESLORATADINE SANDOZ 0,5 mg/ml, solution buvable
63929363	DESLORATADINE SANDOZ 5 mg, comprim? pellicul?
60740197	DESLORATADINE SET 5 mg, comprim? pellicul?
68344004	DESLORATADINE TEVA SANTE 5 mg, comprim? pellicul?
64296722	DESLORATADINE TORRENT 5 mg, comprim? pellicul?
60273352	DESLORATADINE URGO 5 mg, comprim? pellicul?
64199376	DESLORATADINE VJ-PHARM 5 mg, comprim? pellicul?
66503041	DESLORATADINE ZENTIVA 0,5 mg/ml, solution buvable
65723604	DESLORATADINE ZENTIVA 5 mg, comprim? pellicul?
68165033	DESLORATADINE ZYDUS 5 mg, comprim? pellicul?
62409281	DESMOGALEN 10 microgrammes/dose, solution pour pulv?risation nasale
66711544	DESMOPRESSINE FERRING 0,1 mg, comprim?
65595161	DESMOPRESSINE FERRING 0,2 mg, comprim?
60826657	DESMOPRESSINE RANBAXY 0,1 mg, comprim?
66794166	DESMOPRESSINE RANBAXY 0,2 mg, comprim?
61266542	DESMOPRESSINE RPG 10 microgrammes/dose, solution pour pulv?risation nasale
68632558	DESOBEL 150 microgrammes/20 microgrammes, comprim?
67780949	DESOBEL 150 microgrammes/30 microgrammes, comprim?
69808888	DESOCORT 0,1 POUR CENT, solution pour instillation auriculaire
66280663	DESOCORT, poudre et solvant pour collyre en solution
63359098	DESOGESTREL ARROW 75 microgrammes, comprim? pellicul?
66428489	DESOGESTREL BIOGARAN 75 microgrammes, comprim? pellicul?
69632632	DESOGESTREL CHEMICAL FARMA 0,075 mg, comprim? pellicul?
62223483	DESOGESTREL CRISTERS 75 microgrammes, comprim? pellicul?
65258151	DESOGESTREL EG 0,075 mg, comprim?
62079905	DESOGESTREL ETHINYLESTRADIOL BIOGARAN 150 microgrammes/20 microgrammes, comprim? enrob?
61419568	DESOGESTREL ETHINYLESTRADIOL BIOGARAN 150 microgrammes/30 microgrammes, comprim? enrob?
64002626	DESOGESTREL ETHINYLESTRADIOL DISTRIRETI 0,15 mg/0,02 mg, comprim?
60771342	DESOGESTREL ETHINYLESTRADIOL DISTRIRETI 0,15 mg/0,03 mg, comprim?
66719039	DESOGESTREL ETHINYLESTRADIOL ELKA 150 ?g/20 ?g, comprim?
60447123	DESOGESTREL ETHINYLESTRADIOL ELKA 150 ?g/30 ?g, comprim?
61243814	DESOGESTREL ETHINYLESTRADIOL IDD 150 microgrammes/20 microgrammes, comprim?
62770207	DESOGESTREL ETHINYLESTRADIOL IDD 150 microgrammes/30 microgrammes, comprim?
62915250	DESOGESTREL ETHINYLESTRADIOL IDETEC 150 microgrammes/20 microgrammes, comprim?
65390669	DESOGESTREL ETHINYLESTRADIOL IDETEC 150 microgrammes/30 microgrammes, comprim?
63737516	DESOGESTREL ETHINYLESTRADIOL QUILL 150 ?g/20 ?g, comprim?
